# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Latitude (° N),Longitude (° E),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Air temperature (°F),Air pressure (mbar)
15.219,636.836,-50.615,-7.966,1.002,0.01,28.61,-80.6,0,-0.028,-0,56.729,990.484
15.229,635.174,-50.694,-7.954,0.924,0.01,28.61,-80.6,0,-0.022,-0,56.735,990.544
15.239,633.51,-50.774,-7.944,0.846,0.01,28.61,-80.6,0,-0.017,-0,56.741,990.603
15.249,631.843,-50.853,-7.937,0.77,0.01,28.61,-80.6,0,-0.011,-0,56.747,990.663
15.259,630.173,-50.933,-7.928,0.694,0.01,28.61,-80.6,0,-0.005,-0,56.753,990.723
15.269,628.501,-51.012,-7.921,0.619,0.01,28.61,-80.6,0,0.001,-0,56.759,990.782
15.279,626.826,-51.091,-7.917,0.546,0.01,28.61,-80.6,0,0.006,-0,56.765,990.842
15.289,625.148,-51.17,-7.915,0.472,0.01,28.61,-80.6,0,0.012,-0,56.771,990.902
15.299,623.468,-51.249,-7.916,0.4,0.01,28.61,-80.6,0,0.018,-0,56.777,990.962
15.309,621.785,-51.328,-7.923,0.329,0.01,28.61,-80.6,0,0.023,-0,56.783,991.022
15.319,620.1,-51.408,-7.933,0.258,0.01,28.61,-80.6,0,0.029,-0,56.789,991.083
15.329,618.412,-51.487,-7.944,0.188,0.01,28.61,-80.6,0,0.034,-0,56.795,991.143
15.339,616.722,-51.567,-7.957,0.119,0.01,28.61,-80.6,0,0.039,-0,56.801,991.203
15.349,615.029,-51.646,-7.971,0.051,0.01,28.61,-80.6,0,0.044,-0,56.807,991.264
15.359,613.333,-51.726,-7.984,-0.017,0.01,28.61,-80.6,0,0.048,-0,56.813,991.325
15.369,611.634,-51.806,-7.998,-0.084,0.01,28.61,-80.6,0,0.053,-0,56.819,991.385
15.379,609.933,-51.886,-8.012,-0.15,0.01,28.61,-80.6,0,0.057,-0,56.825,991.446
15.389,608.23,-51.966,-8.026,-0.216,0.01,28.61,-80.6,0,0.06,-0,56.831,991.507
15.399,606.524,-52.047,-8.039,-0.281,0.01,28.61,-80.6,0,0.064,-0,56.837,991.568
15.409,604.815,-52.127,-8.052,-0.346,0.01,28.61,-80.6,0,0.067,-0,56.843,991.629
15.419,603.103,-52.208,-8.065,-0.411,0.01,28.61,-80.6,0,0.069,-0,56.849,991.69
15.429,601.389,-52.288,-8.075,-0.475,0.01,28.61,-80.6,0,0.072,-0,56.855,991.752
15.439,599.672,-52.369,-8.084,-0.539,0.009,28.61,-80.6,0,0.073,-0,56.861,991.813
15.449,597.953,-52.45,-8.09,-0.602,0.009,28.61,-80.6,0,0.075,-0,56.868,991.874
15.459,596.231,-52.531,-8.092,-0.666,0.009,28.61,-80.6,0,0.076,-0,56.874,991.936
15.469,594.506,-52.612,-8.093,-0.729,0.009,28.61,-80.6,0,0.077,-0,56.88,991.998
15.479,592.778,-52.693,-8.092,-0.792,0.009,28.61,-80.6,0,0.077,-0,56.886,992.059
15.489,591.048,-52.774,-8.089,-0.855,0.009,28.61,-80.6,0,0.078,-0,56.892,992.121
15.499,589.316,-52.854,-8.084,-0.918,0.009,28.61,-80.6,0,-0.078,-0,56.898,992.183
15.509,587.58,-52.935,-8.077,-0.981,0.009,28.61,-80.6,0,-0.077,-0,56.905,992.245
15.519,585.842,-53.016,-8.068,-1.045,0.009,28.61,-80.6,0,-0.076,-0,56.911,992.307
15.529,584.101,-53.097,-8.055,-1.108,0.009,28.61,-80.6,0,-0.075,-0,56.917,992.37
15.539,582.358,-53.177,-8.041,-1.171,0.009,28.61,-80.6,0,-0.073,-0,56.923,992.432
15.549,580.612,-53.257,-8.024,-1.235,0.009,28.61,-80.6,0,-0.071,-0,56.929,992.494
15.559,578.864,-53.338,-8.006,-1.299,0.009,28.61,-80.6,0,-0.069,-0,56.936,992.557
15.569,577.112,-53.418,-7.986,-1.363,0.009,28.61,-80.6,0,-0.066,-0,56.942,992.619
15.579,575.358,-53.497,-7.966,-1.428,0.009,28.61,-80.6,0,-0.063,-0,56.948,992.682
15.589,573.602,-53.577,-7.945,-1.493,0.009,28.61,-80.6,0,-0.059,-0,56.954,992.745
15.599,571.843,-53.656,-7.923,-1.559,0.009,28.61,-80.6,0,-0.056,-0,56.961,992.808
15.609,570.081,-53.735,-7.902,-1.625,0.009,28.61,-80.6,0,-0.052,-0,56.967,992.871
15.619,568.317,-53.814,-7.882,-1.692,0.009,28.61,-80.6,0,-0.047,-0,56.973,992.934
15.629,566.55,-53.893,-7.862,-1.759,0.009,28.61,-80.6,0,-0.043,-0,56.98,992.997
15.639,564.781,-53.972,-7.844,-1.827,0.009,28.61,-80.6,0,-0.038,-0,56.986,993.06
15.649,563.009,-54.05,-7.827,-1.895,0.009,28.61,-80.6,0,-0.034,-0,56.992,993.124
15.659,561.234,-54.128,-7.81,-1.965,0.009,28.61,-80.6,0,-0.029,-0,56.999,993.187
15.669,559.457,-54.206,-7.794,-2.035,0.009,28.61,-80.6,0,-0.024,-0,57.005,993.251
15.679,557.677,-54.284,-7.781,-2.105,0.009,28.61,-80.6,0,-0.018,-0,57.011,993.314
15.689,555.895,-54.362,-7.769,-2.177,0.009,28.61,-80.6,0,-0.013,-0,57.018,993.378
15.699,554.11,-54.439,-7.76,-2.249,0.009,28.61,-80.6,0,-0.008,-0,57.024,993.442
15.709,552.323,-54.517,-7.754,-2.322,0.009,28.61,-80.6,0,-0.003,-0,57.03,993.506
15.719,550.533,-54.594,-7.751,-2.396,0.009,28.61,-80.6,0,0.003,-0,57.037,993.57
15.729,548.741,-54.672,-7.75,-2.47,0.009,28.61,-80.6,0,0.008,-0,57.043,993.634
15.739,546.946,-54.749,-7.752,-2.545,0.009,28.61,-80.6,0,0.013,-0,57.05,993.698
15.749,545.148,-54.827,-7.755,-2.621,0.009,28.61,-80.6,0,0.018,-0,57.056,993.762
15.759,543.348,-54.905,-7.759,-2.698,0.009,28.61,-80.6,0,0.023,-0,57.062,993.826
15.769,541.545,-54.982,-7.765,-2.775,0.009,28.61,-80.6,0,0.028,-0,57.069,993.891
15.779,539.74,-55.06,-7.772,-2.853,0.009,28.61,-80.6,0,0.032,-0,57.075,993.955
15.789,537.933,-55.138,-7.78,-2.932,0.009,28.61,-80.6,0,0.037,-0,57.082,994.02
15.799,536.122,-55.215,-7.789,-3.011,0.009,28.61,-80.6,0,0.041,-0,57.088,994.085
15.809,534.31,-55.293,-7.799,-3.091,0.009,28.61,-80.6,0,0.045,-0,57.095,994.15
15.819,532.494,-55.371,-7.81,-3.172,0.009,28.61,-80.6,0,0.049,-0,57.101,994.214
15.829,530.676,-55.45,-7.82,-3.252,0.009,28.61,-80.6,0,0.052,-0,57.108,994.279
15.839,528.856,-55.528,-7.83,-3.334,0.009,28.61,-80.6,0,0.055,-0,57.114,994.345
15.849,527.033,-55.606,-7.838,-3.415,0.009,28.61,-80.6,0,0.058,-0,57.121,994.41
15.859,525.207,-55.685,-7.846,-3.498,0.009,28.61,-80.6,0,0.06,-0,57.127,994.475
15.869,523.379,-55.763,-7.852,-3.58,0.009,28.61,-80.6,0,0.062,-0,57.134,994.54
15.879,521.548,-55.842,-7.857,-3.662,0.009,28.61,-80.6,0,0.064,-0,57.14,994.606
15.889,519.715,-55.92,-7.86,-3.745,0.009,28.61,-80.6,0,0.065,-0,57.147,994.671
15.899,517.879,-55.999,-7.861,-3.828,0.009,28.61,-80.6,0,0.066,-0,57.153,994.737
15.909,516.04,-56.077,-7.86,-3.911,0.009,28.61,-80.6,0,0.067,-0,57.16,994.803
15.919,514.199,-56.156,-7.858,-3.994,0.009,28.61,-80.6,0,0.067,-0,57.166,994.868
15.929,512.355,-56.235,-7.853,-4.078,0.009,28.61,-80.6,0,-0.067,-0,57.173,994.934
15.939,510.509,-56.313,-7.846,-4.161,0.009,28.61,-80.6,0,-0.066,-0,57.179,995
15.949,508.66,-56.391,-7.837,-4.244,0.009,28.61,-80.6,0,-0.065,-0,57.186,995.066
15.959,506.809,-56.47,-7.826,-4.327,0.008,28.61,-80.6,0,-0.064,-0,57.193,995.133
15.969,504.955,-56.548,-7.814,-4.409,0.008,28.61,-80.6,0,-0.062,-0,57.199,995.199
15.979,503.098,-56.626,-7.801,-4.492,0.008,28.61,-80.6,0,-0.06,-0,57.206,995.265
15.989,501.239,-56.704,-7.786,-4.574,0.008,28.61,-80.6,0,-0.058,-0,57.213,995.332
15.999,499.378,-56.782,-7.77,-4.656,0.008,28.61,-80.6,0,-0.055,-0,57.219,995.398
16.009,497.514,-56.859,-7.755,-4.737,0.008,28.61,-80.6,0,-0.052,-0,57.226,995.465
16.019,495.647,-56.937,-7.74,-4.818,0.008,28.61,-80.6,0,-0.049,-0,57.232,995.532
16.029,493.778,-57.014,-7.725,-4.899,0.008,28.61,-80.6,0,-0.046,-0,57.239,995.598
16.039,491.906,-57.091,-7.711,-4.979,0.008,28.61,-80.6,0,-0.043,-0,57.246,995.665
16.049,490.031,-57.168,-7.696,-5.059,0.008,28.61,-80.6,0,-0.039,-0,57.252,995.732
16.059,488.155,-57.245,-7.679,-5.138,0.008,28.61,-80.6,0,-0.035,-0,57.259,995.799
16.069,486.275,-57.322,-7.662,-5.216,0.008,28.61,-80.6,0,-0.031,-0,57.266,995.867
16.079,484.393,-57.399,-7.646,-5.295,0.008,28.61,-80.6,0,-0.027,-0,57.273,995.934
16.089,482.509,-57.475,-7.631,-5.372,0.008,28.61,-80.6,0,-0.023,-0,57.279,996.001
16.099,480.622,-57.551,-7.618,-5.449,0.008,28.61,-80.6,0,-0.018,-0,57.286,996.069
16.109,478.733,-57.627,-7.607,-5.525,0.008,28.61,-80.6,0,-0.013,-0,57.293,996.136
16.119,476.841,-57.703,-7.597,-5.601,0.008,28.61,-80.6,0,-0.009,-0,57.3,996.204
16.129,474.946,-57.779,-7.59,-5.676,0.008,28.61,-80.6,0,-0.004,-0,57.306,996.272
16.139,473.049,-57.855,-7.584,-5.75,0.008,28.61,-80.6,0,0.001,-0,57.313,996.339
16.149,471.15,-57.931,-7.58,-5.823,0.008,28.61,-80.6,0,0.006,-0,57.32,996.407
16.159,469.248,-58.007,-7.579,-5.896,0.008,28.61,-80.6,0,0.01,-0,57.327,996.475
16.169,467.344,-58.083,-7.579,-5.968,0.008,28.61,-80.6,0,0.015,-0,57.333,996.543
16.179,465.437,-58.158,-7.58,-6.04,0.008,28.61,-80.6,0,0.019,-0,57.34,996.612
16.189,463.528,-58.234,-7.583,-6.111,0.008,28.61,-80.6,0,0.024,-0,57.347,996.68
16.199,461.616,-58.31,-7.587,-6.181,0.008,28.61,-80.6,0,0.028,-0,57.354,996.748
16.209,459.701,-58.386,-7.592,-6.251,0.008,28.61,-80.6,0,0.032,-0,57.361,996.817
16.219,457.785,-58.462,-7.598,-6.32,0.008,28.61,-80.6,0,0.036,-0,57.367,996.885
16.229,455.865,-58.538,-7.604,-6.389,0.008,28.61,-80.6,0,0.039,-0,57.374,996.954
16.239,453.944,-58.614,-7.61,-6.457,0.008,28.61,-80.6,0,0.043,0,57.381,997.022
16.249,452.019,-58.69,-7.616,-6.525,0.008,28.61,-80.6,0,0.046,0,57.388,997.091
16.259,450.093,-58.766,-7.623,-6.592,0.008,28.61,-80.6,0,0.048,0,57.395,997.16
16.269,448.163,-58.842,-7.629,-6.659,0.008,28.61,-80.6,0,0.051,-0,57.402,997.229
16.279,446.231,-58.919,-7.633,-6.726,0.008,28.61,-80.6,0,0.052,-0,57.409,997.298
16.289,444.297,-58.995,-7.636,-6.793,0.008,28.61,-80.6,0,0.054,0,57.416,997.367
16.299,442.36,-59.072,-7.637,-6.859,0.008,28.61,-80.6,0,0.055,-0,57.422,997.437
16.309,440.421,-59.148,-7.636,-6.925,0.008,28.61,-80.6,0,0.056,-0,57.429,997.506
16.319,438.479,-59.224,-7.633,-6.991,0.008,28.61,-80.6,0,0.056,-0,57.436,997.575
16.329,436.535,-59.301,-7.629,-7.057,0.008,28.61,-80.6,0,-0.056,-0,57.443,997.645
16.339,434.588,-59.377,-7.623,-7.123,0.008,28.61,-80.6,0,-0.056,-0,57.45,997.714
16.349,432.639,-59.453,-7.615,-7.19,0.008,28.61,-80.6,0,-0.055,-0,57.457,997.784
16.359,430.687,-59.529,-7.607,-7.256,0.008,28.61,-80.6,0,-0.054,-0,57.464,997.854
16.369,428.733,-59.605,-7.597,-7.322,0.008,28.61,-80.6,0,-0.053,-0,57.471,997.924
16.379,426.776,-59.681,-7.586,-7.389,0.008,28.61,-80.6,0,-0.052,0,57.478,997.994
16.389,424.817,-59.757,-7.575,-7.456,0.008,28.61,-80.6,0,-0.05,0,57.485,998.064
16.399,422.855,-59.833,-7.562,-7.523,0.007,28.61,-80.6,0,-0.048,0,57.492,998.134
16.409,420.891,-59.908,-7.55,-7.59,0.007,28.61,-80.6,0,-0.045,-0,57.499,998.204
16.419,418.924,-59.984,-7.537,-7.658,0.007,28.61,-80.6,0,-0.043,-0,57.506,998.274
16.429,416.955,-60.059,-7.525,-7.725,0.007,28.61,-80.6,0,-0.04,0,57.513,998.345
16.439,414.983,-60.134,-7.512,-7.794,0.007,28.61,-80.6,0,-0.037,0,57.52,998.415
16.449,413.009,-60.209,-7.5,-7.863,0.007,28.61,-80.6,0,-0.034,0,57.527,998.486
16.459,411.032,-60.284,-7.486,-7.932,0.007,28.61,-80.6,0,-0.031,0,57.534,998.556
16.469,409.053,-60.359,-7.473,-8.001,0.007,28.61,-80.6,0,-0.028,0,57.541,998.627
16.479,407.072,-60.433,-7.461,-8.071,0.007,28.61,-80.6,0,-0.024,0,57.548,998.698
16.489,405.088,-60.508,-7.449,-8.142,0.007,28.61,-80.6,0,-0.021,-0,57.555,998.769
16.499,403.101,-60.582,-7.438,-8.213,0.007,28.61,-80.6,0,-0.017,-0,57.562,998.84
16.509,401.113,-60.657,-7.43,-8.284,0.007,28.61,-80.6,0,-0.013,-0,57.57,998.911
16.519,399.121,-60.731,-7.422,-8.356,0.007,28.61,-80.6,0,-0.009,-0,57.577,998.982
16.529,397.128,-60.805,-7.416,-8.429,0.007,28.61,-80.6,0,-0.006,-0,57.584,999.054
16.539,395.132,-60.879,-7.411,-8.502,0.007,28.61,-80.6,0,-0.002,-0,57.591,999.125
16.549,393.133,-60.953,-7.407,-8.575,0.007,28.61,-80.6,0,0.002,-0,57.598,999.196
16.559,391.132,-61.028,-7.403,-8.649,0.007,28.61,-80.6,0,0.006,-0,57.605,999.268
16.569,389.129,-61.102,-7.4,-8.724,0.007,28.61,-80.6,0,0.009,-0,57.612,999.339
16.579,387.123,-61.176,-7.398,-8.799,0.007,28.61,-80.6,0,0.013,-0,57.619,999.411
16.589,385.114,-61.25,-7.397,-8.874,0.007,28.61,-80.6,0,0.016,-0,57.627,999.483
16.599,383.104,-61.323,-7.397,-8.95,0.007,28.61,-80.6,0,0.02,-0,57.634,999.555
16.609,381.091,-61.397,-7.398,-9.027,0.007,28.61,-80.6,0,0.023,-0,57.641,999.627
16.619,379.075,-61.471,-7.399,-9.104,0.007,28.61,-80.6,0,0.026,-0,57.648,999.699
16.629,377.057,-61.545,-7.4,-9.181,0.007,28.61,-80.6,0,0.029,-0,57.655,999.771
16.639,375.037,-61.619,-7.402,-9.259,0.007,28.61,-80.6,0,0.032,-0,57.663,999.843
16.649,373.014,-61.693,-7.404,-9.337,0.007,28.61,-80.6,0,0.034,-0,57.67,999.916
16.659,370.988,-61.768,-7.405,-9.415,0.007,28.61,-80.6,0,0.036,-0,57.677,999.988
16.669,368.961,-61.842,-7.407,-9.493,0.007,28.61,-80.6,0,0.038,-0,57.684,1000.06
16.679,366.931,-61.916,-7.407,-9.572,0.007,28.61,-80.6,0,0.04,-0,57.691,1000.133
16.689,364.898,-61.99,-7.407,-9.651,0.007,28.61,-80.6,0,0.041,-0,57.699,1000.206
16.699,362.863,-62.064,-7.406,-9.73,0.007,28.61,-80.6,0,0.042,-0,57.706,1000.278
16.709,360.826,-62.138,-7.404,-9.809,0.007,28.61,-80.6,0,0.043,-0,57.713,1000.351
16.719,358.786,-62.212,-7.401,-9.889,0.007,28.61,-80.6,0,0.044,-0,57.721,1000.424
16.729,356.743,-62.286,-7.397,-9.968,0.007,28.61,-80.6,0,0.044,-0.001,57.728,1000.497
16.739,354.699,-62.36,-7.392,-10.047,0.007,28.61,-80.6,0,-0.044,-0,57.735,1000.57
16.749,352.652,-62.434,-7.386,-10.127,0.007,28.61,-80.6,0,-0.043,-0,57.742,1000.643
16.759,350.602,-62.508,-7.378,-10.206,0.007,28.61,-80.6,0,-0.042,-0,57.75,1000.717
16.769,348.55,-62.581,-7.371,-10.285,0.007,28.61,-80.6,0,-0.041,-0,57.757,1000.79
16.779,346.496,-62.655,-7.362,-10.364,0.007,28.61,-80.6,0,-0.04,-0,57.764,1000.863
16.789,344.439,-62.729,-7.353,-10.443,0.006,28.61,-80.6,0,-0.039,-0,57.772,1000.937
16.799,342.38,-62.802,-7.344,-10.521,0.006,28.61,-80.6,0,-0.037,-0,57.779,1001.011
16.809,340.318,-62.875,-7.333,-10.6,0.006,28.61,-80.6,0,-0.035,-0,57.786,1001.084
16.819,338.254,-62.949,-7.323,-10.678,0.006,28.61,-80.6,0,-0.033,-0,57.794,1001.158
16.829,336.187,-63.022,-7.312,-10.755,0.006,28.61,-80.6,0,-0.031,-0,57.801,1001.232
16.839,334.119,-63.095,-7.301,-10.833,0.006,28.61,-80.6,0,-0.028,-0,57.808,1001.306
16.849,332.047,-63.168,-7.29,-10.91,0.006,28.61,-80.6,0,-0.025,-0,57.816,1001.38
16.859,329.974,-63.241,-7.279,-10.987,0.006,28.61,-80.6,0,-0.023,-0,57.823,1001.454
16.869,327.898,-63.313,-7.268,-11.063,0.006,28.61,-80.6,0,-0.02,-0,57.831,1001.528
16.879,325.819,-63.386,-7.258,-11.139,0.006,28.61,-80.6,0,-0.016,-0,57.838,1001.603
16.889,323.739,-63.459,-7.248,-11.214,0.006,28.61,-80.6,0,-0.013,-0,57.845,1001.677
16.899,321.655,-63.531,-7.239,-11.289,0.006,28.61,-80.6,0,-0.01,-0,57.853,1001.751
16.909,319.57,-63.603,-7.231,-11.364,0.006,28.61,-80.6,0,-0.006,-0,57.86,1001.826
16.919,317.482,-63.676,-7.224,-11.438,0.006,28.61,-80.6,0,-0.003,-0,57.868,1001.901
16.929,315.392,-63.748,-7.217,-11.511,0.006,28.61,-80.6,0,0.001,-0,57.875,1001.975
16.939,313.299,-63.82,-7.212,-11.584,0.006,28.61,-80.6,0,0.004,-0,57.883,1002.05
16.949,311.204,-63.892,-7.207,-11.657,0.006,28.61,-80.6,0,0.008,-0,57.89,1002.125
16.959,309.107,-63.964,-7.206,-11.729,0.006,28.61,-80.6,0,0.011,-0,57.898,1002.2
16.969,307.007,-64.036,-7.205,-11.801,0.006,28.61,-80.6,0,0.015,-0,57.905,1002.275
16.979,304.905,-64.108,-7.204,-11.872,0.006,28.61,-80.6,0,0.018,-0,57.913,1002.35
16.989,302.8,-64.18,-7.204,-11.943,0.006,28.61,-80.6,0,0.021,-0,57.92,1002.426
16.999,300.693,-64.252,-7.204,-12.013,0.006,28.61,-80.6,0,0.023,-0,57.928,1002.501
17.009,298.584,-64.324,-7.203,-12.083,0.006,28.61,-80.6,0,0.026,-0,57.935,1002.576
17.019,296.473,-64.396,-7.201,-12.153,0.006,28.61,-80.6,0,0.028,-0,57.943,1002.652
17.029,294.359,-64.468,-7.2,-12.222,0.006,28.61,-80.6,0,0.03,-0,57.95,1002.727
17.039,292.243,-64.54,-7.198,-12.291,0.006,28.61,-80.6,0,0.032,-0,57.958,1002.803
17.049,290.124,-64.612,-7.197,-12.36,0.006,28.61,-80.6,0,0.034,-0,57.965,1002.879
17.059,288.003,-64.684,-7.194,-12.429,0.006,28.61,-80.6,0,0.035,-0,57.973,1002.954
17.069,285.88,-64.756,-7.191,-12.497,0.006,28.61,-80.6,0,0.036,-0,57.981,1003.03
17.079,283.754,-64.828,-7.188,-12.566,0.006,28.61,-80.6,0,0.037,-0,57.988,1003.106
17.089,281.626,-64.9,-7.183,-12.634,0.006,28.61,-80.6,0,0.038,-0,57.996,1003.182
17.099,279.495,-64.972,-7.178,-12.702,0.006,28.61,-80.6,0,0.038,-0,58.003,1003.259
17.109,277.362,-65.044,-7.172,-12.77,0.006,28.61,-80.6,0,0.038,-0.001,58.011,1003.335
17.119,275.227,-65.115,-7.166,-12.838,0.006,28.61,-80.6,0,-0.038,-0,58.018,1003.411
17.129,273.09,-65.187,-7.158,-12.907,0.006,28.61,-80.6,0,-0.038,-0,58.026,1003.488
17.139,270.95,-65.258,-7.15,-12.975,0.005,28.61,-80.6,0,-0.037,-0,58.034,1003.564
17.149,268.808,-65.33,-7.141,-13.043,0.005,28.61,-80.6,0,-0.036,-0,58.041,1003.641
17.159,266.663,-65.401,-7.132,-13.112,0.005,28.61,-80.6,0,-0.035,-0,58.049,1003.717
17.169,264.516,-65.472,-7.122,-13.18,0.005,28.61,-80.6,0,-0.034,-0,58.057,1003.794
17.179,262.367,-65.544,-7.111,-13.249,0.005,28.61,-80.6,0,-0.032,-0,58.064,1003.871
17.189,260.216,-65.615,-7.101,-13.318,0.005,28.61,-80.6,0,-0.03,-0,58.072,1003.948
17.199,258.062,-65.686,-7.09,-13.387,0.005,28.61,-80.6,0,-0.028,-0,58.08,1004.025
17.209,255.906,-65.756,-7.079,-13.457,0.005,28.61,-80.6,0,-0.026,-0,58.087,1004.102
17.219,253.747,-65.827,-7.068,-13.526,0.005,28.61,-80.6,0,-0.024,-0,58.095,1004.179
17.229,251.586,-65.898,-7.057,-13.596,0.005,28.61,-80.6,0,-0.021,-0,58.103,1004.256
17.239,249.423,-65.968,-7.047,-13.667,0.005,28.61,-80.6,0,-0.018,-0,58.111,1004.334
17.249,247.258,-66.039,-7.037,-13.738,0.005,28.61,-80.6,0,-0.015,-0,58.118,1004.411
17.259,245.09,-66.109,-7.027,-13.809,0.005,28.61,-80.6,0,-0.012,-0,58.126,1004.489
17.269,242.92,-66.179,-7.018,-13.881,0.005,28.61,-80.6,0,-0.009,-0,58.134,1004.566
17.279,240.747,-66.249,-7.009,-13.953,0.005,28.61,-80.6,0,-0.006,-0,58.141,1004.644
17.289,238.573,-66.32,-7.002,-14.025,0.005,28.61,-80.6,0,-0.003,-0,58.149,1004.722
17.299,236.396,-66.389,-6.995,-14.098,0.005,28.61,-80.6,0,0,-0,58.157,1004.799
17.309,234.216,-66.459,-6.99,-14.171,0.005,28.61,-80.6,0,0.004,-0,58.165,1004.877
17.319,232.035,-66.529,-6.985,-14.245,0.005,28.61,-80.6,0,0.007,-0,58.173,1004.955
17.329,229.851,-66.599,-6.982,-14.319,0.005,28.61,-80.6,0,0.01,-0,58.18,1005.033
17.339,227.665,-66.669,-6.979,-14.394,0.005,28.61,-80.6,0,0.013,-0,58.188,1005.111
17.349,225.476,-66.739,-6.977,-14.468,0.005,28.61,-80.6,0,0.016,-0,58.196,1005.19
17.359,223.286,-66.808,-6.977,-14.544,0.005,28.61,-80.6,0,0.019,-0,58.204,1005.268
17.369,221.093,-66.878,-6.976,-14.619,0.005,28.61,-80.6,0,0.021,-0,58.212,1005.346
17.379,218.897,-66.948,-6.976,-14.695,0.005,28.61,-80.6,0,0.024,-0,58.219,1005.425
17.389,216.7,-67.018,-6.976,-14.772,0.005,28.61,-80.6,0,0.026,-0,58.227,1005.503
17.399,214.5,-67.088,-6.975,-14.848,0.005,28.61,-80.6,0,0.028,-0,58.235,1005.582
17.409,212.298,-67.157,-6.974,-14.925,0.005,28.61,-80.6,0,0.03,-0,58.243,1005.661
17.419,210.093,-67.227,-6.972,-15.002,0.005,28.61,-80.6,0,0.031,-0,58.251,1005.74
17.429,207.886,-67.297,-6.97,-15.079,0.005,28.61,-80.6,0,0.032,-0,58.259,1005.818
17.439,205.677,-67.366,-6.967,-15.157,0.005,28.61,-80.6,0,0.033,-0,58.267,1005.897
17.449,203.466,-67.436,-6.964,-15.234,0.005,28.61,-80.6,0,0.034,-0,58.274,1005.977
17.459,201.252,-67.506,-6.96,-15.311,0.005,28.61,-80.6,0,0.034,-0,58.282,1006.056
17.469,199.036,-67.575,-6.956,-15.389,0.005,28.61,-80.6,0,-0.034,-0.001,58.29,1006.135
17.479,196.818,-67.645,-6.95,-15.466,0.005,28.61,-80.6,0,-0.034,-0,58.298,1006.214
17.489,194.598,-67.714,-6.943,-15.544,0.005,28.61,-80.6,0,-0.033,-0,58.306,1006.294
17.499,192.375,-67.784,-6.936,-15.621,0.004,28.61,-80.6,0,-0.032,-0,58.314,1006.373
17.509,190.15,-67.853,-6.928,-15.698,0.004,28.61,-80.6,0,-0.031,-0,58.322,1006.453
17.519,187.923,-67.922,-6.919,-15.775,0.004,28.61,-80.6,0,-0.03,-0,58.33,1006.532
17.529,185.693,-67.991,-6.911,-15.852,0.004,28.61,-80.6,0,-0.028,-0,58.338,1006.612
17.539,183.461,-68.06,-6.901,-15.928,0.004,28.61,-80.6,0,-0.026,-0,58.346,1006.692
17.549,181.227,-68.129,-6.892,-16.004,0.004,28.61,-80.6,0,-0.024,-0,58.354,1006.771
17.559,178.991,-68.198,-6.883,-16.08,0.004,28.61,-80.6,0,-0.022,-0,58.362,1006.851
17.569,176.752,-68.267,-6.875,-16.156,0.004,28.61,-80.6,0,-0.02,-0,58.37,1006.931
17.579,174.511,-68.336,-6.867,-16.231,0.004,28.61,-80.6,0,-0.017,-0,58.378,1007.012
17.589,172.268,-68.404,-6.859,-16.306,0.004,28.61,-80.6,0,-0.015,-0,58.386,1007.092
17.599,170.023,-68.473,-6.852,-16.381,0.004,28.61,-80.6,0,-0.012,-0,58.394,1007.172
17.609,167.775,-68.541,-6.843,-16.455,0.004,28.61,-80.6,0,-0.01,-0,58.402,1007.252
17.619,165.526,-68.61,-6.835,-16.529,0.004,28.61,-80.6,0,-0.007,-0,58.41,1007.333
17.629,163.273,-68.678,-6.827,-16.603,0.004,28.61,-80.6,0,-0.004,-0,58.418,1007.413
17.639,161.019,-68.746,-6.82,-16.676,0.004,28.61,-80.6,0,-0.001,-0,58.426,1007.494
17.649,158.763,-68.815,-6.813,-16.748,0.004,28.61,-80.6,0,0.002,-0,58.434,1007.575
17.659,156.504,-68.883,-6.807,-16.821,0.004,28.61,-80.6,0,0.005,-0,58.442,1007.655
17.669,154.243,-68.951,-6.802,-16.893,0.004,28.61,-80.6,0,0.008,-0,58.45,1007.736
17.679,151.979,-69.019,-6.798,-16.964,0.004,28.61,-80.6,0,0.01,-0,58.458,1007.817
17.689,149.714,-69.087,-6.794,-17.035,0.004,28.61,-80.6,0,0.013,-0,58.466,1007.898
17.699,147.446,-69.155,-6.791,-17.106,0.004,28.61,-80.6,0,0.016,-0,58.474,1007.979
17.709,145.176,-69.222,-6.788,-17.177,0.004,28.61,-80.6,0,0.018,-0,58.482,1008.06
17.719,142.904,-69.29,-6.785,-17.247,0.004,28.61,-80.6,0,0.021,-0,58.49,1008.141
17.729,140.63,-69.358,-6.783,-17.316,0.004,28.61,-80.6,0,0.023,-0,58.498,1008.223
17.739,138.353,-69.426,-6.78,-17.386,0.004,28.61,-80.6,0,0.025,-0,58.507,1008.304
17.749,136.074,-69.494,-6.777,-17.455,0.004,28.61,-80.6,0,0.027,-0,58.515,1008.386
17.759,133.793,-69.562,-6.773,-17.524,0.004,28.61,-80.6,0,0.028,-0,58.523,1008.467
17.769,131.51,-69.629,-6.769,-17.593,0.004,28.61,-80.6,0,0.029,-0,58.531,1008.549
17.779,129.224,-69.697,-6.765,-17.662,0.004,28.61,-80.6,0,0.031,-0,58.539,1008.631
