State - Time (s),State - Flight Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Apogee Est (m),State - Time to Apogee (s),State - Off-Vert Angle (deg),State - Time in Stage (s),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (m),MAX-M10S - Lat (deg),MAX-M10S - Lon (deg),MAX-M10S - Alt (m),MAX-M10S - vN (m/s),MAX-M10S - vE (m/s),MAX-M10S - vD (m/s),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,BMI088 - Acc X (m/s^2),BMI088 - Acc Y (m/s^2),BMI088 - Acc Z (m/s^2),BMI088 - Gyro X (rad/s),BMI088 - Gyro Y (rad/s),BMI088 - Gyro Z (rad/s),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage,Bat Voltage - Voltage (V)
41.103,0,-0.016,-0.014,-1.650,-0.262,-0.227,0.138,-0.341,-0.194,0.013,0.000,0.000,179.304,41.123,1014.560,13.350,-10.895,5.9417171,-53.9852452,227.257,0.000,0.000,0.000,0,00:00:00,-9.826,0.287,-0.093,-0.096,0.032,-0.064,0.000,0.0,0.001,23.367,3.954
41.371,0,-0.015,-0.013,-1.716,-0.231,-0.191,0.097,-0.073,-0.181,0.051,0.000,0.000,179.076,41.390,1014.560,13.360,-10.895,5.9389797,-53.9848275,227.048,0.000,0.000,0.000,0,00:00:00,-9.862,0.043,0.158,0.009,-0.062,-0.036,0.000,0.0,0.015,23.365,3.937
41.641,0,-0.013,-0.011,-1.833,-0.213,-0.170,0.014,-0.356,0.146,0.130,0.000,0.000,179.158,41.661,1014.590,13.370,-11.144,6.3154628,-52.4861857,256.630,0.000,0.000,0.000,0,00:00:00,-9.934,0.503,0.144,0.173,0.062,-0.121,0.000,0.0,-0.031,23.369,3.949
41.913,0,-0.014,-0.012,-1.726,-0.215,-0.170,0.108,-0.166,0.033,-0.004,0.000,0.000,179.004,41.933,1014.560,13.370,-10.895,5.9307673,-53.9835744,226.423,0.000,0.000,0.000,0,00:00:00,-9.797,0.366,0.237,0.011,0.072,-0.089,-0.000,-0.0,0.013,23.367,3.949
42.182,0,-0.013,-0.012,-1.794,-0.203,-0.196,0.045,-0.293,-0.196,-0.038,0.000,0.000,179.331,42.201,1014.570,13.380,-10.978,5.9280298,-53.9831567,226.215,0.000,0.000,0.000,0,00:00:00,-9.776,0.230,-0.057,-0.036,0.043,-0.121,0.000,0.0,-0.011,23.374,3.954
42.453,0,-0.011,-0.011,-1.752,-0.171,-0.169,0.086,-0.198,0.051,0.117,0.000,0.000,179.336,42.473,1014.580,13.380,-11.061,5.9239235,-53.9825302,225.903,0.000,0.000,0.000,0,00:00:00,-9.920,0.395,0.172,-0.079,0.034,0.060,0.000,0.0,-0.001,23.367,3.949
42.724,0,-0.011,-0.011,-1.781,-0.170,-0.168,0.079,-0.324,-0.020,0.035,0.000,0.000,178.776,42.743,1014.580,13.390,-11.061,5.9198171,-53.9819036,225.591,0.000,0.000,0.000,0,00:00:00,-9.841,0.409,0.129,-0.100,0.011,0.000,0.000,0.0,-0.008,23.362,3.954
42.992,0,-0.010,-0.009,-1.794,-0.165,-0.145,0.062,-0.187,-0.168,0.036,0.000,0.000,179.296,43.011,1014.600,13.400,-11.227,5.9170795,-53.9814859,225.383,0.000,0.000,0.000,0,00:00:00,-9.848,0.180,0.050,0.013,0.100,0.066,0.000,0.0,0.020,23.355,3.960
43.262,0,-0.010,-0.009,-1.664,-0.156,-0.133,0.167,-0.036,0.018,0.089,0.000,0.000,179.044,43.281,1014.570,13.400,-10.978,5.9269076,-53.9263362,226.130,0.000,0.000,0.000,0,00:00:00,-9.891,0.215,0.330,0.006,-0.075,0.072,0.000,0.0,0.009,23.353,3.954
43.533,0,-0.010,-0.008,-1.787,-0.153,-0.121,0.039,-0.117,-0.022,0.092,0.000,0.000,179.406,43.553,1014.570,13.410,-10.978,5.9228013,-53.9257096,225.817,0.000,0.000,0.000,0,00:00:00,-9.898,0.237,0.180,-0.047,0.032,0.117,0.000,0.0,0.010,23.365,3.960
43.800,0,-0.008,-0.007,-1.906,-0.124,-0.110,-0.081,0.010,-0.269,0.056,0.000,0.000,179.412,43.819,1014.600,13.420,-11.227,5.5347822,-55.4243962,197.286,0.000,0.000,0.000,0,00:00:00,-9.869,0.079,0.043,0.079,-0.026,0.034,0.000,0.0,0.004,23.362,3.937
44.070,0,-0.007,-0.007,-1.657,-0.107,-0.114,0.162,0.003,0.002,0.147,0.000,0.000,179.186,44.093,1014.550,13.430,-10.811,5.5293038,-55.4235638,196.896,0.000,0.000,0.000,0,00:00:00,-9.948,0.309,0.266,-0.036,-0.002,0.058,0.000,0.0,-0.029,23.367,3.960
44.340,0,-0.005,-0.007,-1.814,-0.083,-0.110,0.030,-0.056,-0.345,0.083,0.000,0.000,178.897,44.359,1014.590,13.430,-11.144,5.9118507,-53.9240388,224.986,0.000,0.000,0.000,0,00:00:00,-9.898,0.108,0.043,-0.062,-0.119,0.023,0.000,0.0,0.020,23.374,3.943
44.610,0,-0.005,-0.009,-1.880,-0.071,-0.143,-0.012,-0.003,-0.131,0.094,0.000,0.000,178.588,44.630,1014.610,13.430,-11.310,5.9077441,-53.9234122,224.675,0.000,0.000,0.000,0,00:00:00,-9.898,0.287,0.244,0.060,0.023,0.036,0.000,0.0,-0.005,23.369,3.954
44.877,0,-0.004,-0.010,-1.848,-0.067,-0.172,0.040,-0.133,-0.484,0.011,0.000,0.000,178.719,44.897,1014.610,13.450,-11.310,5.9050064,-53.9229945,224.467,0.000,0.000,0.000,0,00:00:00,-9.833,0.057,-0.072,-0.013,-0.138,-0.049,0.000,0.0,0.023,23.374,3.943
45.149,0,-0.003,-0.011,-1.804,-0.032,-0.173,0.092,0.068,-0.270,0.094,0.000,0.000,178.586,45.168,1014.590,13.450,-11.144,5.1265609,-56.9186686,169.330,0.000,0.000,0.000,0,00:00:00,-9.905,0.165,0.158,-0.066,0.087,0.066,0.000,0.0,0.011,23.369,3.960
45.421,0,-0.001,-0.013,-1.767,-0.010,-0.195,0.113,0.019,-0.099,0.094,0.000,0.000,178.839,45.440,1014.580,13.460,-11.061,5.1224523,-56.9180480,169.059,0.000,0.000,0.000,0,00:00:00,-9.898,0.302,0.172,0.011,-0.034,-0.134,0.000,0.0,0.018,23.360,3.949
45.691,0,0.001,-0.011,-1.964,0.026,-0.185,-0.049,-0.003,-0.302,0.215,0.000,0.000,178.651,45.710,1014.590,13.460,-11.144,5.8940552,-53.9213237,223.638,0.000,0.000,0.000,0,00:00:00,-10.027,0.208,0.000,-0.072,0.051,-0.017,0.000,0.0,-0.012,23.362,3.954
45.963,0,0.003,-0.012,-1.753,0.055,-0.177,0.156,0.196,0.054,0.109,0.000,0.000,178.243,45.982,1014.600,13.470,-11.227,5.8899484,-53.9206972,223.328,0.000,0.000,0.000,0,00:00:00,-9.905,0.402,0.381,-0.026,-0.092,0.136,0.000,0.0,-0.003,23.351,3.949
46.233,0,0.006,-0.012,-2.046,0.096,-0.191,-0.120,0.095,-0.277,0.122,0.000,0.000,178.491,46.253,1014.640,13.470,-11.560,6.2525709,-52.4765660,251.563,0.000,0.000,0.000,0,00:00:00,-9.934,0.187,0.086,0.000,-0.098,-0.092,-0.000,-0.0,0.025,23.378,3.954
46.505,0,0.007,-0.011,-1.879,0.110,-0.172,0.061,0.210,-0.229,0.186,0.000,0.000,178.629,46.524,1014.600,13.480,-11.227,6.6378827,-50.9236253,283.384,0.000,0.000,0.000,0,00:00:00,-9.999,0.122,0.180,0.036,0.030,0.066,-0.000,-0.0,0.044,23.371,3.960
46.773,0,0.007,-0.012,-1.918,0.127,-0.187,0.022,0.243,-0.151,-0.063,0.000,0.000,178.595,46.792,1014.590,13.490,-11.144,6.6351532,-50.9232075,283.152,0.000,0.000,0.000,0,00:00:00,-9.747,0.151,0.251,0.026,0.021,-0.060,0.000,0.0,0.016,23.358,3.972
47.044,0,0.010,-0.011,-1.847,0.165,-0.170,0.061,0.378,-0.199,0.030,0.000,0.000,178.177,47.064,1014.620,13.490,-11.393,6.6310590,-50.9225809,282.804,0.000,0.000,0.000,0,00:00:00,-9.848,0.065,0.172,0.072,-0.060,-0.134,0.000,0.0,-0.003,23.353,3.943
47.316,0,0.012,-0.010,-1.900,0.208,-0.146,0.011,0.410,-0.076,-0.009,0.000,0.000,178.025,47.336,1014.610,13.490,-11.310,6.6269648,-50.9219542,282.457,0.000,0.000,0.000,0,00:00:00,-9.805,0.151,0.266,-0.060,0.009,-0.021,0.000,0.0,0.008,23.371,3.960
47.584,0,0.014,-0.010,-1.778,0.241,-0.163,0.133,0.304,-0.241,0.126,0.000,0.000,177.485,47.603,1014.610,13.520,-11.310,6.2633498,-52.3607320,252.428,0.000,0.000,0.000,0,00:00:00,-9.941,0.201,0.043,-0.047,0.055,-0.009,0.000,0.0,0.023,23.353,3.949
47.854,0,0.017,-0.010,-1.886,0.280,-0.164,0.037,0.488,-0.214,0.033,0.000,0.000,177.524,47.874,1014.590,13.520,-11.144,6.2592480,-52.3601048,252.099,0.000,0.000,0.000,0,00:00:00,-9.855,0.086,0.208,0.011,0.085,0.019,0.000,0.0,-0.015,23.369,3.966
48.126,0,0.019,-0.011,-1.975,0.310,-0.178,-0.032,0.448,-0.181,0.160,0.000,0.000,177.333,48.146,1014.630,13.520,-11.476,5.8748533,-53.8573025,222.188,0.000,0.000,0.000,0,00:00:00,-9.977,0.194,0.237,-0.079,0.058,0.079,0.000,0.0,0.017,23.339,3.949
48.396,0,0.021,-0.011,-1.834,0.340,-0.177,0.106,0.457,-0.024,0.045,0.000,0.000,176.924,48.415,1014.590,13.540,-11.144,5.8721153,-53.8568848,221.982,0.000,0.000,0.000,0,00:00:00,-9.855,0.352,0.309,0.077,-0.013,-0.002,0.000,0.0,0.017,23.362,3.960
48.652,0,38.297,-74.316,-1.880,34.409,-66.222,0.038,0.530,-0.220,0.001,0.000,0.000,176.897,48.671,1014.590,13.530,-11.144,39.0824554,-75.8755238,-7.728,0.077,-0.084,0.264,5,12:51:24,-9.826,0.122,0.136,-0.055,-0.013,0.134,0.000,0.0,0.007,23.365,3.949
48.924,0,40.943,-79.447,-1.906,28.979,-55.578,0.014,0.690,-0.150,0.010,0.000,0.000,176.526,48.944,1014.600,13.540,-11.227,39.0824577,-75.8755260,-7.874,-0.028,0.047,0.028,5,12:51:24,-9.841,0.122,0.280,0.009,-0.002,-0.009,0.000,0.0,-0.011,23.365,3.960
49.199,0,40.646,-78.864,-1.858,22.285,-42.533,0.033,0.483,0.004,0.174,0.000,0.000,176.713,49.218,1014.590,13.540,-11.144,39.0824585,-75.8755268,-7.875,0.030,-0.089,-0.110,5,12:51:24,-9.984,0.374,0.287,-0.121,0.034,0.053,0.000,0.0,0.018,23.365,3.966
49.468,0,40.242,-78.080,-1.934,17.110,-32.459,-0.044,0.444,-0.359,0.043,0.000,0.000,177.037,49.487,1014.600,13.550,-11.227,39.0824579,-75.8755261,-7.753,0.043,0.042,0.062,5,12:51:25,-9.869,0.072,0.000,0.092,0.002,0.072,0.000,0.0,-0.005,23.383,3.943
49.739,0,39.969,-77.550,-1.870,13.164,-24.803,0.045,0.476,-0.108,0.128,0.000,0.000,176.919,49.758,1014.600,13.560,-11.227,39.0824577,-75.8755259,-7.703,-0.068,-0.002,-0.027,5,12:51:25,-9.941,0.294,0.294,-0.075,0.055,0.109,-0.000,-0.0,0.019,23.369,3.954
50.013,0,39.796,-77.211,-1.913,10.176,-19.005,0.053,0.468,-0.253,0.092,0.000,0.000,176.542,50.033,1014.590,13.560,-11.144,39.0824567,-75.8755251,-7.593,0.011,-0.129,0.034,5,12:51:25,-9.912,0.251,0.151,-0.089,-0.002,0.083,0.000,0.0,0.022,23.353,3.954
50.282,0,39.610,-76.853,-1.741,7.870,-14.510,0.228,0.408,-0.170,0.056,0.000,0.000,176.887,50.301,1014.570,13.570,-10.978,39.0824560,-75.8755242,-7.428,-0.159,0.030,0.005,5,12:51:25,-9.869,0.294,0.187,0.030,-0.026,-0.132,0.000,0.0,0.015,23.353,3.949
50.553,0,39.492,-76.624,-1.830,6.122,-11.129,0.123,0.538,-0.214,0.062,0.000,0.000,176.580,50.573,1014.560,13.580,-10.895,39.0824543,-75.8755226,-7.150,0.120,-0.104,0.034,5,12:51:26,-9.884,0.223,0.230,-0.019,0.004,-0.017,0.000,0.0,0.004,23.374,3.960
50.826,0,39.411,-76.465,-1.766,4.795,-8.546,0.170,0.367,-0.231,0.010,0.000,0.000,176.946,50.845,1014.560,13.580,-10.895,39.0824513,-75.8755196,-6.683,-0.092,-0.019,-0.058,5,12:51:26,-9.826,0.259,0.093,0.115,-0.181,-0.104,0.000,0.0,0.014,23.339,3.943
51.098,0,39.342,-76.329,-1.822,3.782,-6.545,0.111,0.619,-0.220,0.011,0.000,0.000,176.828,51.118,1014.620,13.590,-11.393,39.0824548,-75.8755240,-7.266,-0.017,0.135,-0.017,5,12:51:26,-9.841,0.079,0.208,-0.002,-0.011,0.000,0.000,0.0,-0.003,23.351,3.954
51.367,0,39.284,-76.220,-1.935,2.995,-5.089,-0.020,0.693,-0.239,0.096,0.000,0.000,176.543,51.386,1014.610,13.600,-11.310,39.0824548,-75.8755247,-7.374,-0.036,0.021,-0.083,5,12:51:27,-9.927,0.108,0.330,-0.045,0.077,0.053,0.000,0.0,0.025,23.346,3.949
51.639,0,39.244,-76.141,-1.728,2.408,-3.929,0.183,0.259,-0.336,0.115,0.000,0.000,176.300,51.658,1014.550,13.600,-10.811,39.0824549,-75.8755250,-7.395,-0.097,-0.034,-0.110,5,12:51:27,-9.927,0.381,-0.072,0.036,-0.077,-0.002,0.000,0.0,-0.008,23.358,3.954
51.911,0,39.216,-76.084,-1.877,1.990,-3.038,0.034,0.352,-0.045,-0.001,0.000,0.000,176.702,51.931,1014.600,13.610,-11.227,39.0824538,-75.8755240,-7.222,-0.073,-0.086,0.049,5,12:51:27,-9.805,0.431,0.180,0.011,-0.017,-0.043,0.000,0.0,0.002,23.335,3.960
52.183,0,39.193,-76.040,-1.805,1.632,-2.408,0.099,0.488,-0.510,0.106,0.000,0.000,176.497,52.203,1014.590,13.610,-11.144,39.0824527,-75.8755233,-7.108,-0.069,-0.060,-0.011,5,12:51:27,-9.941,0.057,-0.036,0.000,0.087,0.087,0.000,0.0,0.018,23.351,3.949
52.453,0,39.175,-76.003,-1.742,1.396,-1.874,0.163,0.561,-0.452,0.106,0.000,0.000,176.152,52.472,1014.570,13.620,-10.978,39.0824535,-75.8755239,-7.241,0.008,-0.144,-0.062,5,12:51:28,-9.941,0.101,0.029,-0.034,0.104,0.040,0.000,0.0,0.014,23.367,3.960
52.724,0,39.162,-75.979,-1.797,1.203,-1.529,0.089,0.803,0.125,0.125,0.000,0.000,176.085,52.744,1014.600,13.620,-11.227,39.0824551,-75.8755251,-7.530,0.017,-0.037,-0.060,5,12:51:28,-9.941,0.366,0.639,-0.036,0.023,0.036,0.000,0.0,-0.004,23.365,3.943
52.997,0,39.152,-75.959,-1.740,1.042,-1.231,0.160,0.280,-0.610,0.178,0.000,0.000,176.210,53.017,1014.580,13.630,-11.061,39.0824570,-75.8755265,-7.837,-0.117,-0.056,0.128,5,12:51:28,-10.006,0.187,-0.266,-0.064,-0.060,0.028,0.000,0.0,0.005,23.349,3.966
53.266,0,39.141,-75.945,-1.838,0.915,-1.016,0.064,0.926,0.832,0.142,0.000,0.000,176.630,53.285,1014.590,13.640,-11.144,39.0824577,-75.8755271,-7.943,0.035,-0.092,0.004,5,12:51:28,-9.920,0.690,1.314,-0.047,0.023,0.028,0.000,0.0,0.000,23.362,3.960
53.537,0,39.135,-75.931,-1.844,0.811,-0.862,0.062,0.483,-0.587,0.059,0.000,0.000,176.454,53.556,1014.580,13.650,-11.061,39.0824584,-75.8755276,-8.069,-0.087,-0.031,0.136,5,12:51:29,-9.898,0.036,-0.014,-0.032,-0.040,0.002,0.000,0.0,0.025,23.337,3.954
53.808,0,39.131,-75.925,-1.980,0.744,-0.737,-0.047,0.549,-0.241,-0.018,0.000,0.000,176.540,53.828,1014.630,13.650,-11.476,39.0824586,-75.8755272,-8.090,0.049,0.080,0.151,5,12:51:29,-9.805,0.208,0.266,0.202,-0.066,-0.173,0.000,0.0,0.002,23.335,3.960
54.077,0,39.126,-75.918,-1.942,0.692,-0.674,0.007,0.449,-0.449,-0.045,0.000,0.000,175.984,54.097,1014.600,13.660,-11.227,39.0824582,-75.8755268,-8.023,-0.051,-0.089,0.158,5,12:51:29,-9.783,0.215,-0.007,0.083,-0.038,-0.053,0.000,0.0,-0.021,23.342,3.949
54.349,0,39.126,-75.912,-1.827,0.684,-0.545,0.109,0.686,-0.103,0.062,0.000,0.000,175.945,54.368,1014.600,13.670,-11.227,39.0824573,-75.8755259,-7.956,-0.031,-0.071,0.056,5,12:51:30,-9.884,0.302,0.395,-0.070,0.038,-0.081,0.000,0.0,0.011,23.353,3.949
54.621,0,39.123,-75.910,-1.814,0.628,-0.544,0.106,0.788,-0.394,0.090,0.000,0.000,176.117,54.640,1014.580,13.670,-11.061,39.0824483,-75.8755380,-7.765,0.020,0.033,0.060,6,12:51:30,-9.934,0.014,0.338,-0.102,-0.034,-0.032,0.000,0.0,-0.007,23.355,3.937
54.895,0,39.121,-75.907,-1.836,0.589,-0.495,0.075,0.415,-0.545,0.015,0.000,0.000,176.536,54.915,1014.600,13.670,-11.227,39.0824452,-75.8755421,-7.764,-0.039,-0.014,0.084,6,12:51:30,-9.848,0.108,0.043,0.102,-0.040,-0.009,0.000,0.0,0.024,23.360,3.954
55.163,0,39.117,-75.907,-1.824,0.536,-0.493,0.105,-0.072,-0.421,0.076,0.000,0.000,176.297,55.182,1014.570,13.680,-10.978,39.0824441,-75.8755435,-7.791,-0.100,-0.096,0.039,6,12:51:30,-9.876,0.589,-0.144,0.060,-0.072,-0.017,0.000,0.0,0.021,23.349,3.931
55.415,0,39.114,-75.908,-1.938,0.491,-0.508,-0.000,0.463,-0.174,0.048,0.000,0.000,176.450,55.435,1014.630,13.690,-11.476,39.0824433,-75.8755449,-7.825,-0.114,-0.002,-0.035,6,12:51:31,-9.855,0.345,0.438,0.066,0.000,0.102,0.000,0.0,-0.010,23.346,3.966
55.686,0,39.113,-75.908,-1.725,0.480,-0.476,0.203,0.665,0.204,0.185,0.000,0.000,176.604,55.706,1014.570,13.700,-10.978,39.0824426,-75.8755457,-7.878,0.050,0.014,0.009,6,12:51:31,-9.984,0.438,0.711,-0.102,-0.019,0.028,0.000,0.0,0.002,23.351,3.949
55.954,0,39.113,-75.903,-1.941,0.473,-0.442,-0.018,0.158,-0.815,0.088,0.000,0.000,177.195,55.973,1014.630,13.710,-11.476,39.0824424,-75.8755459,-7.873,-0.103,0.071,-0.150,6,12:51:31,-9.927,-0.007,-0.352,-0.053,0.017,0.002,0.000,0.0,-0.013,23.355,3.954
56.225,0,39.112,-75.902,-1.923,0.471,-0.368,0.028,0.782,0.594,0.227,0.000,0.000,176.940,56.245,1014.600,13.720,-11.227,39.0824424,-75.8755465,-7.968,-0.228,0.117,-0.051,6,12:51:31,-9.999,0.560,1.192,0.143,-0.015,0.013,0.000,0.0,-0.004,23.349,3.966
56.497,0,39.109,-75.901,-1.816,0.414,-0.399,0.096,0.383,-0.163,0.086,0.000,0.000,177.825,56.516,1014.560,13.720,-10.895,39.0824423,-75.8755467,-8.044,-0.140,-0.090,0.042,6,12:51:32,-9.898,0.180,0.323,0.066,-0.028,0.047,0.000,0.0,-0.000,23.353,3.949
56.766,0,39.106,-75.903,-1.869,0.362,-0.426,0.033,0.562,0.176,0.243,0.000,0.000,178.125,56.785,1014.590,13.720,-11.144,39.0824423,-75.8755470,-8.082,0.032,-0.026,0.048,6,12:51:32,-10.049,0.230,0.618,0.019,0.075,-0.049,0.000,0.0,-0.009,23.328,3.954
57.037,0,39.103,-75.900,-1.890,0.298,-0.387,0.016,-0.089,-0.511,0.109,0.000,0.000,178.498,57.056,1014.600,13.740,-11.227,39.0824422,-75.8755475,-8.157,0.019,0.043,0.003,6,12:51:32,-9.927,0.158,-0.309,0.064,-0.009,-0.104,0.000,0.0,0.014,23.342,3.949
57.306,0,39.101,-75.897,-1.853,0.291,-0.317,0.060,0.445,0.497,-0.039,0.000,0.000,178.150,57.326,1014.590,13.740,-11.144,39.0824422,-75.8755479,-8.189,0.160,0.028,-0.044,6,12:51:32,-9.754,0.496,0.725,-0.083,-0.011,-0.085,0.000,0.0,-0.004,23.365,3.949
57.577,0,39.100,-75.893,-1.800,0.288,-0.272,0.107,0.405,-0.140,-0.003,0.000,0.000,177.859,57.600,1014.580,13.750,-11.061,39.0824423,-75.8755481,-8.235,-0.042,-0.058,-0.013,6,12:51:33,-9.812,0.151,0.251,0.015,-0.153,0.075,0.000,0.0,0.011,23.339,3.954
57.848,0,39.102,-75.892,-1.841,0.298,-0.248,0.070,0.070,-0.240,-0.142,0.000,0.000,178.378,57.867,1014.580,13.760,-11.061,39.0824423,-75.8755482,-8.276,-0.009,0.061,0.135,6,12:51:33,-9.668,0.244,0.014,-0.011,-0.013,-0.064,0.000,0.0,0.028,23.335,3.949
58.119,0,39.101,-75.892,-1.851,0.293,-0.255,0.044,0.353,-0.294,-0.194,0.000,0.000,178.202,58.138,1014.600,13.760,-11.227,39.0824419,-75.8755481,-8.276,-0.047,-0.014,-0.079,6,12:51:33,-9.625,0.029,0.172,0.109,-0.038,-0.032,0.000,0.0,0.024,23.339,3.966
58.391,0,39.102,-75.888,-1.863,0.290,-0.191,0.061,-0.130,-0.450,0.183,0.000,0.000,178.620,58.410,1014.580,13.760,-11.061,39.0824418,-75.8755481,-8.289,-0.022,-0.034,-0.087,6,12:51:34,-9.999,0.223,-0.259,0.107,0.006,-0.006,0.000,0.0,0.013,23.349,3.943
58.660,0,39.098,-75.888,-1.880,0.252,-0.190,0.053,0.370,0.040,0.074,0.000,0.000,178.826,58.680,1014.610,13.770,-11.310,39.0824417,-75.8755481,-8.288,0.054,0.034,-0.076,6,12:51:34,-9.884,0.122,0.359,0.000,0.111,0.002,-0.000,-0.0,0.018,23.344,3.960
58.933,0,39.099,-75.885,-1.935,0.250,-0.146,0.014,0.090,-0.157,0.130,0.000,0.000,179.332,58.952,1014.610,13.780,-11.310,39.0824419,-75.8755480,-8.333,-0.189,0.004,0.040,6,12:51:34,-9.941,0.122,0.072,-0.036,-0.051,0.011,0.000,0.0,0.002,23.333,3.949
59.203,0,39.099,-75.881,-1.881,0.239,-0.066,0.065,0.043,0.135,0.092,0.000,0.000,179.205,59.223,1014.570,13.780,-10.978,39.0824419,-75.8755477,-8.336,-0.030,-0.144,0.009,6,12:51:34,-9.898,0.266,0.172,0.092,0.036,-0.055,0.000,0.0,-0.014,23.333,3.966
59.473,0,39.095,-75.881,-2.073,0.187,-0.089,-0.102,-0.190,-0.232,0.152,0.000,0.000,179.521,59.492,1014.630,13.790,-11.476,39.0824419,-75.8755475,-8.346,0.024,0.043,-0.043,6,12:51:35,-9.963,0.223,-0.187,-0.051,0.028,-0.089,0.000,0.0,0.022,23.337,3.943
59.743,0,39.094,-75.877,-2.072,0.193,-0.021,-0.080,0.585,0.029,0.112,0.000,0.000,178.905,59.763,1014.630,13.800,-11.476,39.0824419,-75.8755472,-8.362,0.027,0.062,0.099,6,12:51:35,-9.927,-0.065,0.488,0.098,0.070,-0.034,0.000,0.0,-0.002,23.335,3.954
60.014,0,39.094,-75.881,-1.867,0.187,-0.096,0.111,0.209,0.081,-0.115,0.000,0.000,178.711,60.034,1014.600,13.800,-11.227,39.0824419,-75.8755473,-8.386,0.092,0.082,0.040,6,12:51:35,-9.690,0.280,0.280,-0.143,0.000,0.117,0.000,0.0,0.006,23.346,3.943
60.283,0,39.096,-75.878,-1.869,0.216,-0.036,0.118,-0.204,-0.254,0.078,0.000,0.000,178.791,60.302,1014.610,13.810,-11.310,39.0824419,-75.8755471,-8.401,0.058,0.015,-0.019,6,12:51:35,-9.884,0.352,-0.259,0.126,-0.055,0.011,0.000,0.0,0.018,23.344,3.954
60.553,0,39.097,-75.876,-1.780,0.247,-0.008,0.171,-0.162,-0.690,-0.068,0.000,0.000,178.645,60.573,1014.570,13.810,-10.978,39.0824418,-75.8755469,-8.378,-0.110,-0.063,-0.024,6,12:51:36,-9.747,-0.014,-0.639,-0.047,0.089,0.011,0.000,0.0,0.002,23.319,3.943
60.825,0,39.098,-75.877,-1.945,0.256,-0.009,0.023,0.585,0.771,0.014,0.000,0.000,178.016,60.845,1014.620,13.820,-11.393,39.0824418,-75.8755468,-8.374,0.016,0.078,0.108,6,12:51:36,-9.812,0.532,0.941,0.021,0.021,-0.028,0.000,0.0,-0.018,23.333,3.954
61.096,0,39.099,-75.877,-1.873,0.268,-0.032,0.092,0.481,0.025,-0.048,0.000,0.000,178.350,61.115,1014.620,13.820,-11.393,39.0824417,-75.8755466,-8.361,-0.021,-0.044,-0.001,6,12:51:36,-9.769,0.050,0.323,0.000,-0.053,-0.015,0.000,0.0,-0.019,23.339,3.949
61.365,0,39.099,-75.876,-1.878,0.271,-0.011,0.095,0.390,-0.079,0.003,0.000,0.000,178.352,61.384,1014.590,13.830,-11.144,39.0824415,-75.8755464,-8.347,-0.102,-0.037,-0.008,6,12:51:37,-9.819,0.065,0.201,0.043,0.055,-0.068,0.000,0.0,0.005,23.358,3.972
61.637,0,39.099,-75.876,-1.867,0.245,-0.013,0.069,-0.381,-0.654,0.256,0.000,0.000,178.244,61.656,1014.610,13.830,-11.310,39.0824414,-75.8755463,-8.342,-0.007,0.001,-0.026,6,12:51:37,-10.063,0.294,-0.733,0.100,-0.081,0.047,0.000,0.0,0.015,23.358,3.949
61.908,0,39.099,-75.876,-1.804,0.272,0.010,0.118,0.665,1.260,0.085,0.000,0.000,177.820,61.928,1014.560,13.840,-10.895,39.0824412,-75.8755463,-8.326,-0.060,-0.002,-0.026,6,12:51:37,-9.869,0.840,1.350,-0.036,0.021,-0.045,0.000,0.0,-0.030,23.326,3.954
62.176,0,39.100,-75.877,-1.916,0.283,-0.036,0.008,-0.403,-0.048,-0.130,0.000,0.000,177.388,62.195,1014.590,13.850,-11.144,39.0824412,-75.8755462,-8.319,-0.092,-0.079,0.004,6,12:51:37,-9.647,0.812,-0.388,0.030,0.043,0.089,0.000,0.0,0.014,23.319,3.954
62.446,0,39.100,-75.879,-1.926,0.289,-0.073,0.017,0.422,0.080,-0.078,0.000,0.000,177.792,62.466,1014.600,13.860,-11.227,39.0824409,-75.8755460,-8.319,-0.041,0.119,-0.035,7,12:51:38,-9.733,0.251,0.330,-0.019,-0.009,-0.017,0.000,0.0,-0.029,23.335,3.960
62.718,0,39.102,-75.879,-1.984,0.309,-0.046,-0.005,0.459,0.713,-0.111,0.000,0.000,177.911,62.738,1014.600,13.860,-11.227,39.0824405,-75.8755454,-8.342,-0.077,0.001,0.109,7,12:51:38,-9.682,0.611,0.812,0.023,0.021,-0.030,0.000,0.0,-0.001,23.337,3.954
62.990,0,39.099,-75.879,-1.875,0.261,-0.052,0.132,-0.122,-0.263,0.206,0.000,0.000,178.624,63.009,1014.620,13.860,-11.393,39.0824403,-75.8755450,-8.358,0.045,-0.155,0.059,7,12:51:38,-10.013,0.338,-0.165,0.004,-0.062,-0.170,0.000,0.0,0.011,23.369,3.943
63.258,0,39.100,-75.877,-1.997,0.299,-0.006,0.026,-0.136,-0.294,0.193,0.000,0.000,178.278,63.277,1014.610,13.880,-11.310,39.0824399,-75.8755447,-8.333,0.112,-0.001,-0.081,7,12:51:38,-9.999,0.359,-0.273,-0.021,-0.004,0.124,0.000,0.0,0.007,23.330,3.960
